,date,se,browser,hits,hits_fixed,hits_week_trend,hits_week_seasonal,hits_year_trend,hits_year_seasonal
3105,2014-07-09,yandex,firefox,11411757.0,7863860.0,,,,
3106,2014-07-10,search,firefox,19084007.0,14314032.0,,,,
3107,2014-07-10,yandex,firefox,11617895.0,8478625.0,,,,
3108,2014-07-11,search,firefox,17955336.0,19728075.0,,,,
3109,2014-07-11,yandex,firefox,10882520.0,12114852.0,,,,
3110,2014-07-12,search,firefox,13682215.0,19406286.0,,,,
3111,2014-07-12,yandex,firefox,8029543.0,11869583.0,,,,
3112,2014-07-13,search,firefox,14549531.0,18857957.0,,,,
3113,2014-07-13,yandex,firefox,8604238.0,11411757.0,,,,
3114,2014-07-14,search,firefox,19564101.0,19084007.0,,,,
3115,2014-07-14,yandex,firefox,12009977.0,11617895.0,,,,
3116,2014-07-15,search,firefox,19349624.0,17955336.0,,,,
3117,2014-07-15,yandex,firefox,11936982.0,10882520.0,,,,
3118,2014-07-16,search,firefox,18904408.0,13682215.0,,,,
3119,2014-07-16,yandex,firefox,11588017.0,8029543.0,,,,
3120,2014-07-17,search,firefox,18863261.0,14549531.0,,,,
3121,2014-07-17,yandex,firefox,11583925.0,8604238.0,,,,
3122,2014-07-18,search,firefox,18190372.0,19564101.0,,,,
3123,2014-07-18,yandex,firefox,11121404.0,12009977.0,,,,
3124,2014-07-19,search,firefox,13522910.0,19349624.0,,,,
3125,2014-07-19,yandex,firefox,8011759.0,11936982.0,,,,
3126,2014-07-20,search,firefox,14425780.0,18904408.0,,,,
3127,2014-07-20,yandex,firefox,8582371.0,11588017.0,,,,
3128,2014-07-21,search,firefox,20053238.0,18863261.0,,,,
3129,2014-07-21,yandex,firefox,12347105.0,11583925.0,,,,
3130,2014-07-22,search,firefox,19665306.0,18190372.0,,,,
3131,2014-07-22,yandex,firefox,12022815.0,11121404.0,,,,
3132,2014-07-23,search,firefox,19041829.0,13522910.0,,,,
3133,2014-07-23,yandex,firefox,11614281.0,8011759.0,,,,
3134,2014-07-24,search,firefox,18713962.0,14425780.0,,,,
3135,2014-07-24,yandex,firefox,11448464.0,8582371.0,,,,
3136,2014-07-25,search,firefox,17514178.0,20053238.0,,,,
3137,2014-07-25,yandex,firefox,10670161.0,12347105.0,,,,
3138,2014-07-26,search,firefox,13008298.0,19665306.0,,,,
3139,2014-07-26,yandex,firefox,7708289.0,12022815.0,,,,
3140,2014-07-27,search,firefox,14649315.0,19041829.0,,,,
3141,2014-07-27,yandex,firefox,8735047.0,11614281.0,,,,
3142,2014-07-28,search,firefox,19270470.0,18713962.0,,,,
3143,2014-07-28,yandex,firefox,11809302.0,11448464.0,,,,
3144,2014-07-29,search,firefox,19027278.0,17514178.0,,,,
3145,2014-07-29,yandex,firefox,11651285.0,10670161.0,,,,
3146,2014-07-30,search,firefox,18941611.0,13008298.0,,,,
3147,2014-07-30,yandex,firefox,11588159.0,7708289.0,,,,
3148,2014-07-31,search,firefox,18139194.0,14649315.0,,,,
3149,2014-07-31,yandex,firefox,11076558.0,8735047.0,,,,
3150,2014-08-01,search,firefox,16837894.0,19270470.0,,,,
3151,2014-08-01,yandex,firefox,10225962.0,11809302.0,,,,
3152,2014-08-02,search,firefox,12960229.0,19027278.0,,,,
3153,2014-08-02,yandex,firefox,7661553.0,11651285.0,,,,
3154,2014-08-03,search,firefox,13860849.0,18941611.0,,,,
3155,2014-08-03,yandex,firefox,8255857.0,11588159.0,,,,
3156,2014-08-04,search,firefox,18758731.0,18139194.0,,,,
3157,2014-08-04,yandex,firefox,11479488.0,11076558.0,,,,
3158,2014-08-05,search,firefox,18624317.0,16837894.0,,,,
3159,2014-08-05,yandex,firefox,11419120.0,10225962.0,,,,
3160,2014-08-06,search,firefox,18163064.0,12960229.0,,,,
3161,2014-08-06,yandex,firefox,11091373.0,7661553.0,,,,
3162,2014-08-07,search,firefox,18213336.0,13860849.0,,,,
3163,2014-08-07,yandex,firefox,11240849.0,8255857.0,,,,
3164,2014-08-08,search,firefox,17005443.0,18758731.0,,,,
3165,2014-08-08,yandex,firefox,10326277.0,11479488.0,,,,
3166,2014-08-09,search,firefox,12836919.0,18624317.0,,,,
3167,2014-08-09,yandex,firefox,7595088.0,11419120.0,,,,
3168,2014-08-10,search,firefox,13599957.0,18163064.0,,,,
3169,2014-08-10,yandex,firefox,8058680.0,11091373.0,,,,
3170,2014-08-11,search,firefox,18842104.0,18213336.0,,,,
3171,2014-08-11,yandex,firefox,11557194.0,11240849.0,,,,
3172,2014-08-12,search,firefox,18637431.0,17005443.0,,,,
3173,2014-08-12,yandex,firefox,11408230.0,10326277.0,,,,
3174,2014-08-13,search,firefox,18572021.0,12836919.0,,,,
3175,2014-08-13,yandex,firefox,11367169.0,7595088.0,,,,
3176,2014-08-14,search,firefox,18161228.0,13599957.0,,,,
3177,2014-08-14,yandex,firefox,11075291.0,8058680.0,,,,
3178,2014-08-15,search,firefox,17181687.0,18842104.0,,,,
3179,2014-08-15,yandex,firefox,10429688.0,11557194.0,,,,
3180,2014-08-16,search,firefox,12756842.0,18637431.0,,,,
3181,2014-08-16,yandex,firefox,7490836.0,11408230.0,,,,
3182,2014-08-17,search,firefox,14119635.0,18572021.0,,,,
3183,2014-08-17,yandex,firefox,8373882.0,11367169.0,,,,
3184,2014-08-18,search,firefox,18916757.0,18161228.0,,,,
3185,2014-08-18,yandex,firefox,11642033.0,11075291.0,,,,
3186,2014-08-19,search,firefox,18620189.0,17181687.0,,,,
3187,2014-08-19,yandex,firefox,11350433.0,10429688.0,,,,
3188,2014-08-20,search,firefox,18591071.0,12756842.0,,,,
3189,2014-08-20,yandex,firefox,11432417.0,7490836.0,,,,
3190,2014-08-21,search,firefox,0.0,14119635.0,,,,
3191,2014-08-21,yandex,firefox,0.0,8373882.0,,,,
3192,2014-08-22,search,firefox,17327763.0,18916757.0,,,,
3193,2014-08-22,yandex,firefox,10653627.0,11642033.0,,,,
3194,2014-08-23,search,firefox,12951595.0,18620189.0,,,,
3195,2014-08-23,yandex,firefox,7736509.0,11350433.0,,,,
3196,2014-08-24,search,firefox,14082006.0,18591071.0,,,,
3197,2014-08-24,yandex,firefox,8425625.0,11432417.0,,,,
3198,2014-08-25,search,firefox,16823437.0,16093313.0,,,,
3199,2014-08-25,yandex,firefox,10392449.0,9748204.5,,,,
3200,2014-08-26,search,firefox,18104620.0,17327763.0,,,,
3201,2014-08-26,yandex,firefox,11070784.0,10653627.0,,,,
3202,2014-08-27,search,firefox,18946375.0,12951595.0,,,,
3203,2014-08-27,yandex,firefox,11643529.0,7736509.0,,,,
3204,2014-08-28,search,firefox,18699431.0,14082006.0,,,,
3205,2014-08-28,yandex,firefox,11397551.0,8425625.0,,,,
3206,2014-08-29,search,firefox,17733500.0,16823437.0,,,,
3207,2014-08-29,yandex,firefox,10925925.0,10392449.0,,,,
3208,2014-08-30,search,firefox,13846218.0,18104620.0,,,,
3209,2014-08-30,yandex,firefox,8338331.0,11070784.0,,,,
3210,2014-08-31,search,firefox,14662393.0,18946375.0,,,,
3211,2014-08-31,yandex,firefox,8795101.0,11643529.0,,,,
3212,2014-09-01,search,firefox,18409043.0,18699431.0,,,,
3213,2014-09-01,yandex,firefox,11385600.0,11397551.0,,,,
3214,2014-09-02,search,firefox,19099061.0,17733500.0,,,,
3215,2014-09-02,yandex,firefox,11870725.0,10925925.0,,,,
3216,2014-09-03,search,firefox,19286599.0,13846218.0,,,,
3217,2014-09-03,yandex,firefox,11975514.0,8338331.0,,,,
3218,2014-09-04,search,firefox,18979827.0,14662393.0,,,,
3219,2014-09-04,yandex,firefox,11750310.0,8795101.0,,,,
3220,2014-09-05,search,firefox,17696608.0,18409043.0,,,,
3221,2014-09-05,yandex,firefox,10833288.0,11385600.0,,,,
3222,2014-09-06,search,firefox,13501630.0,19099061.0,,,,
3223,2014-09-06,yandex,firefox,8079465.0,11870725.0,,,,
3224,2014-09-07,search,firefox,15174425.0,19286599.0,,,,
3225,2014-09-07,yandex,firefox,9161055.0,11975514.0,,,,
3226,2014-09-08,search,firefox,20150686.0,18979827.0,,,,
3227,2014-09-08,yandex,firefox,12497997.0,11750310.0,,,,
3228,2014-09-09,search,firefox,20012505.0,17696608.0,,,,
3229,2014-09-09,yandex,firefox,12364640.0,10833288.0,,,,
3230,2014-09-10,search,firefox,19542297.0,13501630.0,,,,
3231,2014-09-10,yandex,firefox,12047336.0,8079465.0,,,,
3232,2014-09-11,search,firefox,19305833.0,15174425.0,,,,
3233,2014-09-11,yandex,firefox,11889011.0,9161055.0,,,,
3234,2014-09-12,search,firefox,17919302.0,20150686.0,,,,
3235,2014-09-12,yandex,firefox,10903230.0,12497997.0,,,,
3236,2014-09-13,search,firefox,13881819.0,20012505.0,,,,
3237,2014-09-13,yandex,firefox,8261133.0,12364640.0,,,,
3238,2014-09-14,search,firefox,15657554.0,19542297.0,,,,
3239,2014-09-14,yandex,firefox,9418265.0,12047336.0,,,,
3240,2014-09-15,search,firefox,20237437.0,19305833.0,,,,
3241,2014-09-15,yandex,firefox,12469338.0,11889011.0,,,,
3242,2014-09-16,search,firefox,19826478.0,17919302.0,,,,
3243,2014-09-16,yandex,firefox,12157575.0,10903230.0,,,,
3244,2014-09-17,search,firefox,19390191.0,13881819.0,,,,
3245,2014-09-17,yandex,firefox,11889005.0,8261133.0,,,,
3246,2014-09-18,search,firefox,19381993.0,15657554.0,,,,
3247,2014-09-18,yandex,firefox,11960662.0,9418265.0,,,,
3248,2014-09-19,search,firefox,18241821.0,20237437.0,,,,
3249,2014-09-19,yandex,firefox,11217486.0,12469338.0,,,,
3250,2014-09-20,search,firefox,14027224.0,19826478.0,,,,
3251,2014-09-20,yandex,firefox,8405784.0,12157575.0,,,,
3252,2014-09-21,search,firefox,16031254.0,19390191.0,,,,
3253,2014-09-21,yandex,firefox,9669688.0,11889005.0,,,,
3254,2014-09-22,search,firefox,20495581.0,19381993.0,,,,
3255,2014-09-22,yandex,firefox,12686057.0,11960662.0,,,,
3256,2014-09-23,search,firefox,19980030.0,18241821.0,,,,
3257,2014-09-23,yandex,firefox,12308902.0,11217486.0,,,,
3258,2014-09-24,search,firefox,19653830.0,14027224.0,,,,
3259,2014-09-24,yandex,firefox,12127456.0,8405784.0,,,,
3260,2014-09-25,search,firefox,19226287.0,16031254.0,,,,
3261,2014-09-25,yandex,firefox,11922274.0,9669688.0,,,,
3262,2014-09-26,search,firefox,18292147.0,20495581.0,,,,
3263,2014-09-26,yandex,firefox,11291445.0,12686057.0,,,,
3264,2014-09-27,search,firefox,14373376.0,19980030.0,,,,
3265,2014-09-27,yandex,firefox,8629346.0,12308902.0,,,,
3266,2014-09-28,search,firefox,15878754.0,19653830.0,,,,
3267,2014-09-28,yandex,firefox,9662927.0,12127456.0,,,,
3268,2014-09-29,search,firefox,20388957.0,19226287.0,,,,
3269,2014-09-29,yandex,firefox,12672463.0,11922274.0,,,,
3270,2014-09-30,search,firefox,20169276.0,18292147.0,,,,
3271,2014-09-30,yandex,firefox,12486436.0,11291445.0,,,,
3272,2014-10-01,search,firefox,19683550.0,14373376.0,,,,
3273,2014-10-01,yandex,firefox,12228229.0,8629346.0,,,,
3274,2014-10-02,search,firefox,19234074.0,15878754.0,,,,
3275,2014-10-02,yandex,firefox,11924680.0,9662927.0,,,,
3276,2014-10-03,search,firefox,18322030.0,20388957.0,,,,
3277,2014-10-03,yandex,firefox,11256543.0,12672463.0,,,,
3278,2014-10-04,search,firefox,14606721.0,20169276.0,,,,
3279,2014-10-04,yandex,firefox,8894242.0,12486436.0,,,,
3280,2014-10-05,search,firefox,16383053.0,19683550.0,,,,
3281,2014-10-05,yandex,firefox,10011054.0,12228229.0,,,,
3282,2014-10-06,search,firefox,20394682.0,19234074.0,,,,
3283,2014-10-06,yandex,firefox,12626974.0,11924680.0,,,,
3284,2014-10-07,search,firefox,20329235.0,18322030.0,,,,
3285,2014-10-07,yandex,firefox,12662923.0,11256543.0,,,,
3286,2014-10-08,search,firefox,19926871.0,14606721.0,,,,
3287,2014-10-08,yandex,firefox,12283504.0,8894242.0,,,,
3288,2014-10-09,search,firefox,19368998.0,16383053.0,,,,
3289,2014-10-09,yandex,firefox,11997869.0,10011054.0,,,,
3290,2014-10-10,search,firefox,18756045.0,20394682.0,,,,
3291,2014-10-10,yandex,firefox,11534661.0,12626974.0,,,,
3292,2014-10-11,search,firefox,14427619.0,20329235.0,,,,
3293,2014-10-11,yandex,firefox,8758462.0,12662923.0,,,,
3294,2014-10-12,search,firefox,16209838.0,19926871.0,,,,
3295,2014-10-12,yandex,firefox,9907679.0,12283504.0,,,,
3296,2014-10-13,search,firefox,20606072.0,19368998.0,,,,
3297,2014-10-13,yandex,firefox,12805157.0,11997869.0,,,,
3298,2014-10-14,search,firefox,19850262.0,18756045.0,,,,
3299,2014-10-14,yandex,firefox,12295509.0,11534661.0,,,,
3300,2014-10-15,search,firefox,19530035.0,14427619.0,,,,
3301,2014-10-15,yandex,firefox,12074169.0,8758462.0,,,,
3302,2014-10-16,search,firefox,20101401.0,16209838.0,,,,
3303,2014-10-16,yandex,firefox,12453076.0,9907679.0,,,,
3304,2014-10-17,search,firefox,19467990.0,20606072.0,,,,
3305,2014-10-17,yandex,firefox,12093583.0,12805157.0,,,,
3306,2014-10-18,search,firefox,15446992.0,19850262.0,,,,
3307,2014-10-18,yandex,firefox,9391201.0,12295509.0,,,,
3308,2014-10-19,search,firefox,17033108.0,19530035.0,,,,
3309,2014-10-19,yandex,firefox,10451599.0,12074169.0,,,,
3310,2014-10-20,search,firefox,21081565.0,20101401.0,,,,
3311,2014-10-20,yandex,firefox,13119353.0,12453076.0,,,,
3312,2014-10-21,search,firefox,20811835.0,19467990.0,,,,
3313,2014-10-21,yandex,firefox,12921781.0,12093583.0,,,,
3314,2014-10-22,search,firefox,20372558.0,15446992.0,,,,
3315,2014-10-22,yandex,firefox,12632919.0,9391201.0,,,,
3316,2014-10-23,search,firefox,20242372.0,17033108.0,,,,
3317,2014-10-23,yandex,firefox,12500809.0,10451599.0,,,,
3318,2014-10-24,search,firefox,19695001.0,21081565.0,,,,
3319,2014-10-24,yandex,firefox,12191805.0,13119353.0,,,,
3320,2014-10-25,search,firefox,15878443.0,20811835.0,,,,
3321,2014-10-25,yandex,firefox,9633857.0,12921781.0,,,,
3322,2014-10-26,search,firefox,16980467.0,20372558.0,,,,
3323,2014-10-26,yandex,firefox,10349343.0,12632919.0,,,,
3324,2014-10-27,search,firefox,21194755.0,20242372.0,,,,
3325,2014-10-27,yandex,firefox,13116806.0,12500809.0,,,,
3326,2014-10-28,search,firefox,21070715.0,19695001.0,,,,
3327,2014-10-28,yandex,firefox,13004126.0,12191805.0,,,,
3328,2014-10-29,search,firefox,20765448.0,15878443.0,,,,
3329,2014-10-29,yandex,firefox,12861673.0,9633857.0,,,,
3330,2014-10-30,search,firefox,20289653.0,16980467.0,,,,
3331,2014-10-30,yandex,firefox,12573115.0,10349343.0,,,,
3332,2014-10-31,search,firefox,19439110.0,21194755.0,,,,
3333,2014-10-31,yandex,firefox,12016678.0,13116806.0,,,,
3334,2014-11-01,search,firefox,15394927.0,21070715.0,,,,
3335,2014-11-01,yandex,firefox,9258376.0,13004126.0,,,,
3336,2014-11-02,search,firefox,16293009.0,20765448.0,,,,
3337,2014-11-02,yandex,firefox,9744764.0,12861673.0,,,,
3338,2014-11-03,search,firefox,17470746.0,20289653.0,,,,
3339,2014-11-03,yandex,firefox,10371240.0,12573115.0,,,,
3340,2014-11-04,search,firefox,18224200.0,19439110.0,,,,
3341,2014-11-04,yandex,firefox,10935743.0,12016678.0,,,,
3342,2014-11-05,search,firefox,21562919.0,15394927.0,,,,
3343,2014-11-05,yandex,firefox,13519649.0,9258376.0,,,,
3344,2014-11-06,search,firefox,21121438.0,16293009.0,,,,
3345,2014-11-06,yandex,firefox,13161933.0,9744764.0,,,,
3346,2014-11-07,search,firefox,20296979.0,17470746.0,,,,
3347,2014-11-07,yandex,firefox,12629999.0,10371240.0,,,,
3348,2014-11-08,search,firefox,16586202.0,18224200.0,,,,
3349,2014-11-08,yandex,firefox,10152980.0,10935743.0,,,,
3350,2014-11-09,search,firefox,18003944.0,21562919.0,,,,
3351,2014-11-09,yandex,firefox,11038069.0,13519649.0,,,,
3352,2014-11-10,search,firefox,21743231.0,21121438.0,,,,
3353,2014-11-10,yandex,firefox,13489760.0,13161933.0,,,,
3354,2014-11-11,search,firefox,21368948.0,20296979.0,,,,
3355,2014-11-11,yandex,firefox,13206242.0,12629999.0,,,,
3356,2014-11-12,search,firefox,21006457.0,16586202.0,,,,
3357,2014-11-12,yandex,firefox,12987991.0,10152980.0,,,,
3358,2014-11-13,search,firefox,20879123.0,18003944.0,,,,
3359,2014-11-13,yandex,firefox,12934920.0,11038069.0,,,,
3360,2014-11-14,search,firefox,20078903.0,21743231.0,,,,
3361,2014-11-14,yandex,firefox,12365717.0,13489760.0,,,,
3362,2014-11-15,search,firefox,16358186.0,21368948.0,,,,
3363,2014-11-15,yandex,firefox,9975117.0,13206242.0,,,,
3364,2014-11-16,search,firefox,18015152.0,21006457.0,,,,
3365,2014-11-16,yandex,firefox,11004630.0,12987991.0,,,,
3366,2014-11-17,search,firefox,21906817.0,20879123.0,,,,
3367,2014-11-17,yandex,firefox,13573136.0,12934920.0,,,,
3368,2014-11-18,search,firefox,21616872.0,20078903.0,,,,
3369,2014-11-18,yandex,firefox,13418418.0,12365717.0,,,,
3370,2014-11-19,search,firefox,21278377.0,16358186.0,,,,
3371,2014-11-19,yandex,firefox,13180072.0,9975117.0,,,,
3372,2014-11-20,search,firefox,21092825.0,18015152.0,,,,
3373,2014-11-20,yandex,firefox,13152013.0,11004630.0,,,,
3374,2014-11-21,search,firefox,20196923.0,21906817.0,,,,
3375,2014-11-21,yandex,firefox,12466991.0,13573136.0,,,,
3376,2014-11-22,search,firefox,16376806.0,21616872.0,,,,
3377,2014-11-22,yandex,firefox,9922806.0,13418418.0,,,,
3378,2014-11-23,search,firefox,17836545.0,21278377.0,,,,
3379,2014-11-23,yandex,firefox,10832247.0,13180072.0,,,,
3380,2014-11-24,search,firefox,21968047.0,21092825.0,,,,
3381,2014-11-24,yandex,firefox,13619449.0,13152013.0,,,,
3382,2014-11-25,search,firefox,21578640.0,20196923.0,,,,
3383,2014-11-25,yandex,firefox,13324047.0,12466991.0,,,,
3384,2014-11-26,search,firefox,21355929.0,16376806.0,,,,
3385,2014-11-26,yandex,firefox,13261210.0,9922806.0,,,,
3386,2014-11-27,search,firefox,21324907.0,17836545.0,,,,
3387,2014-11-27,yandex,firefox,13292077.0,10832247.0,,,,
3388,2014-11-28,search,firefox,20494317.0,21968047.0,,,,
3389,2014-11-28,yandex,firefox,12746888.0,13619449.0,,,,
3390,2014-11-29,search,firefox,16667148.0,21578640.0,,,,
3391,2014-11-29,yandex,firefox,10222416.0,13324047.0,,,,
3392,2014-11-30,search,firefox,18470244.0,21355929.0,,,,
3393,2014-11-30,yandex,firefox,11357287.0,13261210.0,,,,
3394,2014-12-01,search,firefox,21798479.0,21324907.0,,,,
3395,2014-12-01,yandex,firefox,13653636.0,13292077.0,,,,
3396,2014-12-02,search,firefox,21955644.0,20494317.0,,,,
3397,2014-12-02,yandex,firefox,13943979.0,12746888.0,,,,
3398,2014-12-03,search,firefox,21611604.0,16667148.0,,,,
3399,2014-12-03,yandex,firefox,13834067.0,10222416.0,,,,
3400,2014-12-04,search,firefox,21568728.0,18470244.0,,,,
3401,2014-12-04,yandex,firefox,13765832.0,11357287.0,,,,
3402,2014-12-05,search,firefox,20456485.0,21798479.0,,,,
3403,2014-12-05,yandex,firefox,12985156.0,13653636.0,,,,
3404,2014-12-06,search,firefox,16738049.0,21955644.0,,,,
3405,2014-12-06,yandex,firefox,10436940.0,13943979.0,,,,
3406,2014-12-07,search,firefox,18178356.0,21611604.0,,,,
3407,2014-12-07,yandex,firefox,11379005.0,13834067.0,,,,
3408,2014-12-08,search,firefox,22172093.0,21568728.0,,,,
3409,2014-12-08,yandex,firefox,14085219.0,13765832.0,,,,
3410,2014-12-09,search,firefox,0.0,20456485.0,,,,
3411,2014-12-09,yandex,firefox,0.0,12985156.0,,,,
3412,2014-12-10,search,firefox,0.0,16738049.0,,,,
3413,2014-12-10,yandex,firefox,0.0,10436940.0,,,,
3414,2014-12-11,search,firefox,0.0,18178356.0,,,,
3415,2014-12-11,yandex,firefox,0.0,11379005.0,,,,
3416,2014-12-12,search,firefox,0.0,22172093.0,,,,
3417,2014-12-12,yandex,firefox,0.0,14085219.0,,,,
3418,2014-12-13,search,firefox,0.0,21902352.0,,,,
3419,2014-12-13,yandex,firefox,0.0,13918838.0,,,,
3420,2014-12-14,search,firefox,0.0,21833382.0,,,,
3421,2014-12-14,yandex,firefox,0.0,13892727.0,,,,
3422,2014-12-15,search,firefox,0.0,21201574.0,,,,
3423,2014-12-15,yandex,firefox,0.0,13421777.0,,,,
3424,2014-12-16,search,firefox,0.0,18130014.0,,,,
3425,2014-12-16,yandex,firefox,0.0,11086907.0,,,,
3426,2014-12-17,search,firefox,0.0,19305648.0,,,,
3427,2014-12-17,yandex,firefox,0.0,11893112.0,,,,
3428,2014-12-18,search,firefox,0.0,22408357.0,,,,
3429,2014-12-18,yandex,firefox,0.0,14283311.0,,,,
3430,2014-12-19,search,firefox,0.0,21934209.0,,,,
3431,2014-12-19,yandex,firefox,0.0,13957363.0,,,,
3432,2014-12-20,search,firefox,0.0,21485479.0,,,,
3433,2014-12-20,yandex,firefox,0.0,13666305.0,,,,
3434,2014-12-21,search,firefox,0.0,21486317.0,,,,
3435,2014-12-21,yandex,firefox,0.0,13714642.0,,,,
3436,2014-12-22,search,firefox,0.0,20874289.0,,,,
3437,2014-12-22,yandex,firefox,0.0,13234105.0,,,,
3438,2014-12-23,search,firefox,0.0,18006153.0,,,,
3439,2014-12-23,yandex,firefox,0.0,11072134.0,,,,
3440,2014-12-24,search,firefox,0.0,18899212.0,,,,
3441,2014-12-24,yandex,firefox,0.0,11667014.0,,,,
3442,2014-12-25,search,firefox,0.0,21902330.0,,,,
3443,2014-12-25,yandex,firefox,0.0,13978586.0,,,,
3444,2014-12-26,search,firefox,0.0,21558569.0,,,,
3445,2014-12-26,yandex,firefox,0.0,13743235.0,,,,
3446,2014-12-27,search,firefox,0.0,21104559.0,,,,
3447,2014-12-27,yandex,firefox,0.0,13443490.0,,,,
3448,2015-01-01,search,firefox,0.0,20712407.0,,,,
3449,2015-01-01,yandex,firefox,0.0,13211140.0,,,,
3450,2015-01-02,search,firefox,0.0,19967793.0,,,,
3451,2015-01-02,yandex,firefox,0.0,12582319.0,,,,
3452,2015-01-03,search,firefox,0.0,17422136.0,,,,
3453,2015-01-03,yandex,firefox,0.0,10540912.0,,,,
3454,2015-01-04,search,firefox,0.0,17906964.0,,,,
3455,2015-01-04,yandex,firefox,0.0,10793047.0,,,,
3456,2015-01-05,search,firefox,0.0,20768149.0,,,,
3457,2015-01-05,yandex,firefox,0.0,12912178.0,,,,
3458,2015-01-06,search,firefox,0.0,19919445.0,,,,
3459,2015-01-06,yandex,firefox,0.0,12311074.0,,,,
3460,2015-01-07,search,firefox,0.0,19137409.0,,,,
3461,2015-01-07,yandex,firefox,0.0,11701991.0,,,,
3462,2015-01-08,search,firefox,0.0,16724082.0,,,,
3463,2015-01-08,yandex,firefox,0.0,9945460.0,,,,
3464,2015-01-09,search,firefox,0.0,16058832.0,,,,
3465,2015-01-09,yandex,firefox,0.0,9512451.0,,,,
3466,2015-01-10,search,firefox,0.0,17366311.0,,,,
3467,2015-01-10,yandex,firefox,0.0,10371500.0,,,,
3468,2015-01-11,search,firefox,0.0,17935903.0,,,,
3469,2015-01-11,yandex,firefox,0.0,10734639.0,,,,
3470,2015-01-12,search,firefox,0.0,18562729.0,,,,
3471,2015-01-12,yandex,firefox,0.0,11135270.0,,,,
3472,2015-01-13,search,firefox,0.0,18718731.0,,,,
3473,2015-01-13,yandex,firefox,0.0,11279097.0,,,,
3474,2015-01-14,search,firefox,0.0,18235385.0,,,,
3475,2015-01-14,yandex,firefox,0.0,10966561.0,,,,
3476,2015-01-15,search,firefox,0.0,17920645.0,,,,
3477,2015-01-15,yandex,firefox,0.0,10826795.0,,,,
3478,2015-01-16,search,firefox,0.0,18631336.0,,,,
3479,2015-01-16,yandex,firefox,0.0,11324705.0,,,,
3480,2015-01-17,search,firefox,0.0,18621604.0,,,,
